,index,ID,Species,Model_name,Reference,Trait,Latitude,Longitude,Kingdom,Phylum,Class,Order,Family,Genus,B0,B0_stderr,E,E stderr,T_pk,T_pk.stderr,E_D ,E_D.stderr,E_D_L,E_D_L stderr,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Donor,Acceptor,R_Squared,AIC,BIC,Plotted,Temp_Vals,Trait_Vals
607,1381,491,Halomonas elongata,schoolfield two factor,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-0.788790044,0.134217553,0.776675264,0.034991129,309.4734273,0.183126421,3.877456164,0.551644164,NA,NA,309.4898343,304.3898343,313.0898343,17.44957547,,,0.995877316,20.28595078,23.48123743,FALSE,"[ 282.08983433  285.50953459  288.08979183  290.36257575  292.50884839
  294.85217586  296.72621962  298.8312709   300.65512752  302.81557926
  305.15063761  307.340521    310.74332912  312.56837433]","[  0.752544   1.47744    2.3328     3.17088    3.87936    5.2704     7.0416
   8.04384    8.976096  11.575008  13.455072  16.473024  16.96896
  14.116032]"
608,1382,491,Halomonas elongata,schoolfield simple,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-0.788791047,0.134219286,0.776675583,0.034991705,NA,NA,3.877446176,0.551635677,NA,NA,309.4898343,304.3898343,313.0898343,17.44956969,,,0.995877316,20.28595079,23.48123743,FALSE,"[ 282.08983433  285.50953459  288.08979183  290.36257575  292.50884839
  294.85217586  296.72621962  298.8312709   300.65512752  302.81557926
  305.15063761  307.340521    310.74332912  312.56837433]","[  0.752544   1.47744    2.3328     3.17088    3.87936    5.2704     7.0416
   8.04384    8.976096  11.575008  13.455072  16.473024  16.96896
  14.116032]"
609,1383,491,Halomonas elongata,schoolfield,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-0.375786371,0.427946697,0.678943376,0.093397625,NA,NA,4.570463741,0.730063173,-1.669147298,1.163904312,309.6898343,304.4898343,312.9898343,17.4963107,,,0.997845405,15.00786914,19.48127045,TRUE,"[ 282.08983433  285.50953459  288.08979183  290.36257575  292.50884839
  294.85217586  296.72621962  298.8312709   300.65512752  302.81557926
  305.15063761  307.340521    310.74332912  312.56837433]","[  0.752544   1.47744    2.3328     3.17088    3.87936    5.2704     7.0416
   8.04384    8.976096  11.575008  13.455072  16.473024  16.96896
  14.116032]"
610,1384,492,Halomonas elongata,schoolfield two factor,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-2.111270069,0.489001171,1.053256281,0.229975305,393.911594,28560.6216,1.053397676,0.162787444,NA,NA,NA,NA,NA,NA,,,0.996374585,2.28759125,5.112338037,TRUE,"[ 285.516056    288.12797492  290.04675554  291.92562903  293.96202011
  295.99372493  298.05370928  299.76378614  301.70281066  303.73718229
  306.55381399  309.31406513  312.53418343]","[  0.648     1.02816   1.4688    1.96128   2.4192    3.01536   3.9312
   4.26816   5.37408   6.6528    7.3872    8.64     10.45872]"
611,1385,492,Halomonas elongata,schoolfield simple,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-1.712713458,0.414191476,0.885476835,0.173915631,NA,NA,1.174787997,0.484125047,NA,NA,320.716056,309.116056,327.516056,11.80066463,,,0.995134416,6.23277043,9.057517217,FALSE,"[ 285.516056    288.12797492  290.04675554  291.92562903  293.96202011
  295.99372493  298.05370928  299.76378614  301.70281066  303.73718229
  306.55381399  309.31406513  312.53418343]","[  0.648     1.02816   1.4688    1.96128   2.4192    3.01536   3.9312
   4.26816   5.37408   6.6528    7.3872    8.64     10.45872]"
612,1386,492,Halomonas elongata,schoolfield,"Karen Krist (1997) Description and Mechanisms of Bacterial Growth Responses to Water Activity and Compatible Solutes. PhD Thesis, University of Tasmania",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,1.407806015,11885.29667,0.317501136,219.9668638,NA,NA,0.003512776,419.2000336,-1.134955865,218.5586421,NA,NA,NA,NA,,,0.99720256,2.883093684,6.837739187,FALSE,"[ 285.516056    288.12797492  290.04675554  291.92562903  293.96202011
  295.99372493  298.05370928  299.76378614  301.70281066  303.73718229
  306.55381399  309.31406513  312.53418343]","[  0.648     1.02816   1.4688    1.96128   2.4192    3.01536   3.9312
   4.26816   5.37408   6.6528    7.3872    8.64     10.45872]"
613,1201,430,Halomonas subglaciescola ACAM11,schoolfield two factor,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-6.272972805,0.107913655,0.892058672,0.088713732,291.5867737,0.359941445,2.037319215,0.175252172,NA,NA,291.543,285.743,297.243,0.011638214,,,0.975051296,-312.2804042,-305.8012198,TRUE,"[ 267.643  268.897  270.152  271.635  271.749  272.776  275.171  276.654
  277.452  279.049  279.962  281.217  282.129  283.612  284.297  285.551
  286.122  287.491  288.517  289.316  290.342  291.939  293.194  294.221
  295.818  297.186  298.897]","[  1.00000000e-09   8.64001000e-04   8.64001000e-04   1.72800100e-03
   8.64001000e-04   8.64001000e-04   2.59200100e-03   3.45600100e-03
   3.45600100e-03   4.32000100e-03   5.18400100e-03   6.04800100e-03
   6.04800100e-03   6.91200100e-03   7.77600100e-03   8.64000100e-03
   8.64000100e-03   9.50400100e-03   1.03680010e-02   1.20960010e-02
   1.12320010e-02   1.12320010e-02   1.03680010e-02   1.12320010e-02
   1.12320010e-02   9.50400100e-03   6.04800100e-03]"
614,1202,430,Halomonas subglaciescola ACAM11,schoolfield simple,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.628037358,0,0.344483855,0,NA,NA,213.0598149,0,NA,NA,NA,NA,NA,NA,,,0.680158099,-243.4189591,-236.9397748,FALSE,"[ 267.643  268.897  270.152  271.635  271.749  272.776  275.171  276.654
  277.452  279.049  279.962  281.217  282.129  283.612  284.297  285.551
  286.122  287.491  288.517  289.316  290.342  291.939  293.194  294.221
  295.818  297.186  298.897]","[  1.00000000e-09   8.64001000e-04   8.64001000e-04   1.72800100e-03
   8.64001000e-04   8.64001000e-04   2.59200100e-03   3.45600100e-03
   3.45600100e-03   4.32000100e-03   5.18400100e-03   6.04800100e-03
   6.04800100e-03   6.91200100e-03   7.77600100e-03   8.64000100e-03
   8.64000100e-03   9.50400100e-03   1.03680010e-02   1.20960010e-02
   1.12320010e-02   1.12320010e-02   1.03680010e-02   1.12320010e-02
   1.12320010e-02   9.50400100e-03   6.04800100e-03]"
615,1203,430,Halomonas subglaciescola ACAM11,schoolfield,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.628038307,0,0.344484244,0,NA,NA,189.6834675,0,-270.7732576,0,NA,NA,NA,NA,,,0.680158073,-239.4189591,-230.3481011,FALSE,"[ 267.643  268.897  270.152  271.635  271.749  272.776  275.171  276.654
  277.452  279.049  279.962  281.217  282.129  283.612  284.297  285.551
  286.122  287.491  288.517  289.316  290.342  291.939  293.194  294.221
  295.818  297.186  298.897]","[  1.00000000e-09   8.64001000e-04   8.64001000e-04   1.72800100e-03
   8.64001000e-04   8.64001000e-04   2.59200100e-03   3.45600100e-03
   3.45600100e-03   4.32000100e-03   5.18400100e-03   6.04800100e-03
   6.04800100e-03   6.91200100e-03   7.77600100e-03   8.64000100e-03
   8.64000100e-03   9.50400100e-03   1.03680010e-02   1.20960010e-02
   1.12320010e-02   1.12320010e-02   1.03680010e-02   1.12320010e-02
   1.12320010e-02   9.50400100e-03   6.04800100e-03]"
616,1204,431,Halomonas subglaciescola ACAM12,schoolfield two factor,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-11.50807717,0.608816058,4.257281248,0.161454519,303.5343593,1717.112207,4.257403675,0.224353183,NA,NA,303.568,287.068,315.768,0.020957657,,,0.910026125,-198.5224404,-192.8449693,TRUE,"[ 273.368  274.784  275.545  277.074  278.057  279.475  280.569  282.099
  283.738  284.719  286.248  287.232  287.993  289.195  289.738  291.382
  292.365  292.909  294.881  295.762  297.294  299.382  300.821]","[  1.00000000e-09   8.64001000e-04   1.72800100e-03   2.59200100e-03
   3.45600100e-03   5.18400100e-03   5.18400100e-03   6.91200100e-03
   7.77600100e-03   1.03680010e-02   1.20960010e-02   1.29600010e-02
   1.46880010e-02   1.64160010e-02   1.90080010e-02   1.90080010e-02
   2.16000010e-02   2.24640010e-02   2.41920010e-02   2.24640010e-02
   2.41920010e-02   2.24640010e-02   1.72800010e-02]"
617,1205,431,Halomonas subglaciescola ACAM12,schoolfield simple,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.348310059,0,0.449970911,0,NA,NA,426503.0153,0,NA,NA,NA,NA,NA,NA,,,0.779324941,-180.4028629,-174.7253918,FALSE,"[ 273.368  274.784  275.545  277.074  278.057  279.475  280.569  282.099
  283.738  284.719  286.248  287.232  287.993  289.195  289.738  291.382
  292.365  292.909  294.881  295.762  297.294  299.382  300.821]","[  1.00000000e-09   8.64001000e-04   1.72800100e-03   2.59200100e-03
   3.45600100e-03   5.18400100e-03   5.18400100e-03   6.91200100e-03
   7.77600100e-03   1.03680010e-02   1.20960010e-02   1.29600010e-02
   1.46880010e-02   1.64160010e-02   1.90080010e-02   1.90080010e-02
   2.16000010e-02   2.24640010e-02   2.41920010e-02   2.24640010e-02
   2.41920010e-02   2.24640010e-02   1.72800010e-02]"
618,1206,431,Halomonas subglaciescola ACAM12,schoolfield,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.348312159,0,0.449971627,0,NA,NA,449756.7209,0,-5928.684906,0,NA,NA,NA,NA,,,0.779324895,-176.4028629,-168.4544034,FALSE,"[ 273.368  274.784  275.545  277.074  278.057  279.475  280.569  282.099
  283.738  284.719  286.248  287.232  287.993  289.195  289.738  291.382
  292.365  292.909  294.881  295.762  297.294  299.382  300.821]","[  1.00000000e-09   8.64001000e-04   1.72800100e-03   2.59200100e-03
   3.45600100e-03   5.18400100e-03   5.18400100e-03   6.91200100e-03
   7.77600100e-03   1.03680010e-02   1.20960010e-02   1.29600010e-02
   1.46880010e-02   1.64160010e-02   1.90080010e-02   1.90080010e-02
   2.16000010e-02   2.24640010e-02   2.41920010e-02   2.24640010e-02
   2.41920010e-02   2.24640010e-02   1.72800010e-02]"
619,1207,432,Halomonas subglaciescola ACAM15,schoolfield two factor,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-6.147170568,0.07727239,0.90800314,0.062836628,294.1223125,0.250846373,1.802209525,0.117337368,NA,NA,294.115,287.715,300.915,0.016602074,,,0.990512499,-319.8917394,-313.4125551,TRUE,"[ 267.515  269.227  270.099  271.493  273.109  274.397  275.16   276.023
  277.315  278.923  279.681  280.545  281.31   283.127  283.777  284.745
  285.721  286.904  287.764  288.528  290.667  291.741  293.353  295.808
  297.408  298.673  300.254]","[ 0.000864  0.000864  0.000864  0.000864  0.001728  0.001728  0.002592
  0.003456  0.00432   0.00432   0.005184  0.006048  0.007776  0.007776
  0.00864   0.009504  0.010368  0.011232  0.012096  0.013824  0.014688
  0.015552  0.016416  0.016416  0.016416  0.014688  0.012096]"
620,1208,432,Halomonas subglaciescola ACAM15,schoolfield simple,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.481850876,0,0.392968701,0,NA,NA,183.952649,0,NA,NA,NA,NA,NA,NA,,,0.797339564,-237.1736221,-230.6944378,FALSE,"[ 267.515  269.227  270.099  271.493  273.109  274.397  275.16   276.023
  277.315  278.923  279.681  280.545  281.31   283.127  283.777  284.745
  285.721  286.904  287.764  288.528  290.667  291.741  293.353  295.808
  297.408  298.673  300.254]","[ 0.000864  0.000864  0.000864  0.000864  0.001728  0.001728  0.002592
  0.003456  0.00432   0.00432   0.005184  0.006048  0.007776  0.007776
  0.00864   0.009504  0.010368  0.011232  0.012096  0.013824  0.014688
  0.015552  0.016416  0.016416  0.016416  0.014688  0.012096]"
621,1209,432,Halomonas subglaciescola ACAM15,schoolfield,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-4.137902312,0,2.12E-10,0,NA,NA,1272.993191,0,-1.64581506,0,NA,NA,NA,NA,,,0.967403465,-282.7200902,-273.6492321,FALSE,"[ 267.515  269.227  270.099  271.493  273.109  274.397  275.16   276.023
  277.315  278.923  279.681  280.545  281.31   283.127  283.777  284.745
  285.721  286.904  287.764  288.528  290.667  291.741  293.353  295.808
  297.408  298.673  300.254]","[ 0.000864  0.000864  0.000864  0.000864  0.001728  0.001728  0.002592
  0.003456  0.00432   0.00432   0.005184  0.006048  0.007776  0.007776
  0.00864   0.009504  0.010368  0.011232  0.012096  0.013824  0.014688
  0.015552  0.016416  0.016416  0.016416  0.014688  0.012096]"
622,1210,433,Halomonas subglaciescola ACAM19,schoolfield two factor,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.804918805,0.069661421,0.832950541,0.04360496,295.0716552,0.292673335,2.423631473,0.246493098,NA,NA,295.083,289.483,299.983,0.027382911,,,0.991271334,-258.5089499,-252.8314788,TRUE,"[ 269.783  270.376  271.641  272.567  274.28   275.208  276.808  277.624
  278.883  280.144  280.947  282.559  283.128  284.054  285.654  286.702
  287.269  288.305  289.554  291.405  292.22   299.642  301.501]","[ 0.000864  0.000864  0.001728  0.002592  0.002592  0.003456  0.00432
  0.006048  0.006912  0.007776  0.00864   0.010368  0.010368  0.012096
  0.013824  0.016416  0.016416  0.018144  0.019008  0.023328  0.02592
  0.0216    0.016416]"
623,1211,433,Halomonas subglaciescola ACAM19,schoolfield simple,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-5.09277416,0,0.362510433,0,NA,NA,85.98908921,0,NA,NA,NA,NA,NA,NA,,,0.684575042,-176.1820267,-170.5045556,FALSE,"[ 269.783  270.376  271.641  272.567  274.28   275.208  276.808  277.624
  278.883  280.144  280.947  282.559  283.128  284.054  285.654  286.702
  287.269  288.305  289.554  291.405  292.22   299.642  301.501]","[ 0.000864  0.000864  0.001728  0.002592  0.002592  0.003456  0.00432
  0.006048  0.006912  0.007776  0.00864   0.010368  0.010368  0.012096
  0.013824  0.016416  0.016416  0.018144  0.019008  0.023328  0.02592
  0.0216    0.016416]"
624,1212,433,Halomonas subglaciescola ACAM19,schoolfield,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-3.808369991,0,9.82E-10,0,NA,NA,55.07064435,0,-1.762394245,0,NA,NA,NA,NA,,,0.935143415,-208.6647974,-200.7163379,FALSE,"[ 269.783  270.376  271.641  272.567  274.28   275.208  276.808  277.624
  278.883  280.144  280.947  282.559  283.128  284.054  285.654  286.702
  287.269  288.305  289.554  291.405  292.22   299.642  301.501]","[ 0.000864  0.000864  0.001728  0.002592  0.002592  0.003456  0.00432
  0.006048  0.006912  0.007776  0.00864   0.010368  0.010368  0.012096
  0.013824  0.016416  0.016416  0.018144  0.019008  0.023328  0.02592
  0.0216    0.016416]"
625,1213,434,Halomonas subglaciescola ACAM30,schoolfield two factor,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",Specific Growth Rate,,,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,-7.100719688,0,0.735113132,0,295.3431602,0,193.3248095,0,NA,NA,295.289,292.389,295.489,0.008557821,,,0.95903908,-314.3290423,-308.2346632,FALSE,"[ 267.789  269.627  269.705  270.652  272.129  273.159  273.627  275.1
  276.015  277.139  278.489  279.18   280.095  280.328  281.463  284.298
  284.535  285.771  286.048  287.864  288.857  289.217  289.676  291.035
  291.84 ]","[  1.00000000e-09   1.00000000e-09   1.00000000e-09   1.00000000e-09
   8.64001000e-04   8.64001000e-04   8.64001000e-04   8.64001000e-04
   8.64001000e-04   1.72800100e-03   1.72800100e-03   1.72800100e-03
   1.72800100e-03   1.72800100e-03   2.59200100e-03   2.59200100e-03
   2.59200100e-03   3.45600100e-03   4.32000100e-03   4.32000100e-03
   4.32000100e-03   4.32000100e-03   5.18400100e-03   5.18400100e-03
   6.04800100e-03]"
