,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess
89_Sch_OS,Persephonella guaymasensis,schoolfield simple,Specific Growth Rate,-3.381148596259888,0.5209910016783794,NA,7.248009479327081,NA,344.0695,337.0695,347.1695,3.01440303802,NA,NA,0.8065895499364565,-27.581187665908175,-21.718244054709267,1,False,16,4,89,Gotz_2002_EXH2,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",27.0,111.0,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,guaymasensis,True,B1
89_Sch_TF,Persephonella guaymasensis,schoolfield two factor,Specific Growth Rate,-3.381085329220608,0.5209830344677081,344.037431204,7.248092241613287,NA,344.0695,337.0695,347.1695,3.01439631032,NA,NA,0.8065895914212708,-27.581187651687593,-21.718244040488685,2,False,16,4,89,Gotz_2002_EXH2,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",27.0,111.0,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,guaymasensis,True,B1
89_Sch_O,Persephonella guaymasensis,schoolfield,Specific Growth Rate,1.0161002113762927,2.1796390248240982e-09,NA,21.034744961063467,-3.40523459807,345.4695,334.4695,348.1695,2.73646636949,NA,NA,0.8334769249260382,-26.002565214554096,-18.59444415887563,3,False,16,6,89,Gotz_2002_EXH2,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",27.0,111.0,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,guaymasensis,True,B1
88_Sch_OS,Persephonella marina,schoolfield simple,Specific Growth Rate,-8.826806333505116,1.1981723379071796,NA,5.147799656786549,NA,345.7446,341.3446,348.9446,4.90348400031,NA,NA,0.96271572320787,-39.336084198006084,-32.88422540852526,1,False,18,4,88,Gotz_2002_EXH1,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",9.0,104.0,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,True,B1
88_Sch_TF,Persephonella marina,schoolfield two factor,Specific Growth Rate,-8.82659341591271,1.1981454777449185,345.719568894,5.147991268694191,NA,345.7446,341.3446,348.9446,4.90349497734,NA,NA,0.9627157057976511,-39.336084197086336,-32.88422540760551,2,False,18,4,88,Gotz_2002_EXH1,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",9.0,104.0,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,True,B1
88_Sch_O,Persephonella marina,schoolfield,Specific Growth Rate,-2.2179412716655276,0.39332898134246375,NA,73.30915995725782,-3.71807300904,NA,NA,NA,NA,NA,NA,0.4494553362686873,13.04543948343729,21.27804178871044,3,False,18,6,88,Gotz_2002_EXH1,"2013,  Giaveno, M.A et al., 'Physiologic Versatility and Growth Flexibility as the Main Characteristics of a Novel Thermoacidophilic Acidianus Strain Isolated from Copahue Geothermal Area in Argentina', ENVIRONMENTAL MICROBIOLOGY, 65, (336?346)",9.0,104.0,Bacteria,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Persephonella,marina,True,B1
582_Sch_OS,Phormidium e11a,schoolfield simple,Specific Growth Rate,-2.809210891824995,0.3160197603802182,NA,7.224045984664452,NA,300.45,292.55,303.25,0.195428397957,NA,NA,0.6882338474476484,-37.2109785786972,-35.48142783342064,1,False,7,4,582,CT444,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
582_Sch_O,Phormidium e11a,schoolfield,Specific Growth Rate,-4.393128964225997,1.5105789450326736,NA,2.180842509510606,-1757981.22647,290.95,285.85,297.55,0.193900055984,NA,NA,0.7218795749309006,-33.95099994867604,-32.32962890528885,2,False,7,6,582,CT444,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
582_Sch_TF,Phormidium e11a,schoolfield two factor,Specific Growth Rate,-3.929455229685498,1.0028997078685231,288.981428706,241.11763516457353,NA,288.95,286.85,289.05,0.201525989306,NA,NA,-0.3564602563126271,-23.50058076158894,-21.771030016312373,3,False,7,4,582,CT444,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
583_Sch_O,Phormidium e11b,schoolfield,Specific Growth Rate,-1.7053512569511011,1.3997484282768369e-09,NA,11.152027972249872,-1.89750864764,294.95,282.85,298.25,0.178604035984,NA,NA,0.992378150219942,-59.39611633679549,-57.774745293408294,1,False,7,6,583,CT445,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
583_Sch_OS,Phormidium e11b,schoolfield simple,Specific Growth Rate,-2.5485986139539705,0.3029632997510572,NA,7.168848815351158,NA,295.35,287.35,297.95,0.196589273179,NA,NA,0.9587616976933527,-51.55481290490452,-49.825262159627954,2,False,7,4,583,CT445,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
583_Sch_TF,Phormidium e11b,schoolfield two factor,Specific Growth Rate,-2.548598674104473,0.30296337691475783,295.301019888,7.168819105939075,NA,295.35,287.35,297.95,0.196589204608,NA,NA,0.9587617013670976,-51.55481290362462,-49.82526215834805,3,False,7,4,583,CT445,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
584_Sch_O,Phormidium e12,schoolfield,Specific Growth Rate,-2.057338317579174,0.18016425091980726,NA,26.515505903176802,-5.13729448275,302.15,289.85,303.35,0.264642842861,NA,NA,0.9927623679063963,-56.602996887061195,-54.981625843674,1,False,7,6,584,CT446,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
584_Sch_TF,Phormidium e12,schoolfield two factor,Specific Growth Rate,-2.545934115575911,0.3366323248641979,301.351140265,11.272022689675078,NA,301.35,294.15,303.25,0.289876702124,NA,NA,0.9086483990855704,-42.847025881308724,-41.117475136032155,2,False,7,4,584,CT446,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
584_Sch_OS,Phormidium e12,schoolfield simple,Specific Growth Rate,-2.5459343825153957,0.3366325711339462,NA,11.270865990975809,NA,301.35,294.15,303.25,0.289874556992,NA,NA,0.9086484176310781,-42.847025880566854,-41.11747513529029,3,False,7,4,584,CT446,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.5,-89.5,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
586_Sch_OS,Phormidium e18,schoolfield simple,Specific Growth Rate,-2.4631195188881496,0.41667602860168995,NA,25.982624454526988,NA,301.65,296.05,302.65,0.445377910418,NA,NA,0.9582266007114913,-44.49285450206767,-42.7633037567911,1,False,7,4,586,CT448,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
586_Sch_TF,Phormidium e18,schoolfield two factor,Specific Growth Rate,-2.463119725341309,0.4166761379947589,301.542679507,24.36510417285133,NA,301.55,295.95,302.55,0.443040423737,NA,NA,0.9582265736857707,-44.49284947433654,-42.76329872905997,2,False,7,4,586,CT448,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
586_Sch_O,Phormidium e18,schoolfield,Specific Growth Rate,-1.7704541481397562,0.4164510247461176,NA,22.252341958111355,-0.000456888726388,301.45,295.75,302.55,0.439498606023,NA,NA,0.9582264584302097,-40.49282709055303,-38.871456047165836,3,False,7,6,586,CT448,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
578_Sch_TF,Phormidium e2,schoolfield two factor,Specific Growth Rate,-4.485046933586283,1.353834197793197,289.01663048,237.02443890588367,NA,289.05,287.45,289.15,0.262039302703,NA,NA,0.196740243888732,-26.085651793793872,-24.356101048517306,1,False,7,4,578,CT440,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
578_Sch_OS,Phormidium e2,schoolfield simple,Specific Growth Rate,-4.485199155643245,1.3539067888993497,NA,19246.177611652154,NA,292.35,290.75,292.35,0.492236809952,NA,NA,0.19675044695853605,-26.08565179049846,-24.356101045221894,2,False,7,4,578,CT440,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
578_Sch_O,Phormidium e2,schoolfield,Specific Growth Rate,-21.56588816417536,13.055542597794885,NA,17.678594733939896,-2711.49006327,288.65,288.05,289.55,0.220320001,NA,NA,-12337671.27569292,92.53214933041791,94.1535203738051,3,True,7,6,578,CT440,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
579_Sch_OS,Phormidium e5,schoolfield simple,Specific Growth Rate,-2.809210891824995,0.3160197603802182,NA,7.224045984664452,NA,300.45,292.55,303.25,0.195428397957,NA,NA,0.6882338474476484,-37.2109785786972,-35.48142783342064,1,False,7,4,579,CT441,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
579_Sch_O,Phormidium e5,schoolfield,Specific Growth Rate,-4.393128964225997,1.5105789450326736,NA,2.180842509510606,-1757981.22647,290.95,285.85,297.55,0.193900055984,NA,NA,0.7218795749309006,-33.95099994867604,-32.32962890528885,2,False,7,6,579,CT441,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
579_Sch_TF,Phormidium e5,schoolfield two factor,Specific Growth Rate,-3.929455229685498,1.0028997078685231,288.981428706,241.11763516457353,NA,288.95,286.85,289.05,0.201525989306,NA,NA,-0.3564602563126271,-23.50058076158894,-21.771030016312373,3,False,7,4,579,CT441,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
580_Sch_O,Phormidium e6a,schoolfield,Specific Growth Rate,-1.7053512569511011,1.3997484282768369e-09,NA,11.152027972249872,-1.89750864764,294.95,282.85,298.25,0.178604035984,NA,NA,0.992378150219942,-59.39611633679549,-57.774745293408294,1,False,7,6,580,CT442,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
580_Sch_OS,Phormidium e6a,schoolfield simple,Specific Growth Rate,-2.5485986139539705,0.3029632997510572,NA,7.168848815351158,NA,295.35,287.35,297.95,0.196589273179,NA,NA,0.9587616976933527,-51.55481290490452,-49.825262159627954,2,False,7,4,580,CT442,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
580_Sch_TF,Phormidium e6a,schoolfield two factor,Specific Growth Rate,-2.548598674104473,0.30296337691475783,295.301019888,7.168819105939075,NA,295.35,287.35,297.95,0.196589204608,NA,NA,0.9587617013670976,-51.55481290362462,-49.82526215834805,3,False,7,4,580,CT442,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
581_Sch_TF,Phormidium e7,schoolfield two factor,Specific Growth Rate,-4.485046933586283,1.353834197793197,289.01663048,237.02443890588367,NA,289.05,287.45,289.15,0.262039302703,NA,NA,0.196740243888732,-26.085651793793872,-24.356101048517306,1,False,7,4,581,CT443,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
581_Sch_OS,Phormidium e7,schoolfield simple,Specific Growth Rate,-4.485199155643245,1.3539067888993497,NA,19246.177611652154,NA,292.35,290.75,292.35,0.492236809952,NA,NA,0.19675044695853605,-26.08565179049846,-24.356101045221894,2,False,7,4,581,CT443,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
581_Sch_O,Phormidium e7,schoolfield,Specific Growth Rate,-21.56588816417536,13.055542597794885,NA,17.678594733939896,-2711.49006327,288.65,288.05,289.55,0.220320001,NA,NA,-12337671.27569292,92.53214933041791,94.1535203738051,3,True,7,6,581,CT443,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",74.0,-94.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
587_Sch_TF,Phormidium o025,schoolfield two factor,Specific Growth Rate,-6.846293059490659,3.6001691250010923,286.30157794,4.543986312123876,NA,286.35,283.75,290.05,0.248017060213,NA,NA,0.9240567025123644,-44.97156365380094,-43.24201290852437,1,False,7,4,587,CT449,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",-78.0,166.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
587_Sch_OS,Phormidium o025,schoolfield simple,Specific Growth Rate,-4.232063664262427,1.551388681032769,NA,2.966364654087803,NA,288.35,284.65,292.35,0.224419681235,NA,NA,0.8870576214626898,-42.237923854502874,-40.50837310922631,2,False,7,4,587,CT449,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",-78.0,166.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
587_Sch_O,Phormidium o025,schoolfield,Specific Growth Rate,-2.6766549117014953,0.3336358703716572,NA,86.98371009827913,-30.6088171552,297.65,291.15,298.05,0.220050309399,NA,NA,0.637636630557882,-30.215057510037326,-28.593686466650134,3,False,7,6,587,CT449,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",-78.0,166.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
588_Sch_OS,Phormidium o042,schoolfield simple,Specific Growth Rate,-7.625278708141129,2.9196064506149386,NA,577.3005529585091,NA,288.45,287.75,288.55,0.310176001,NA,NA,0.8568312702630383,-35.25814487417499,-33.52859412889842,1,True,7,4,588,CT450,"Tang, E. P., Tremblay, R. & Vincent, W. F. (1997). Cyanobacterial dominance of polar freshwater ecosystems: are high-latitude mat-formers adapted to low temperature? J. Phycol., 33, 171-181.",-78.0,166.0,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,True,PhotosystemII
