,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est.Tpk,Est.Tmin,Est.Tmax,Max.response,Slope,Intercept,R_Squared,AIC,BIC,Rank,Corrected,Number.of.Data.Points,Number.of.Variables,B0.max,B0.min,E.max,E.min,Tpk.max,Tpk.min,Response.max,Response.min,ED.max,ED.min,EDL.max,EDL.min,TH.max,TH.min,THL.max,THL.min,Slope.max,Slope.min,Intercept.max,Intercept.min,Temperature,Response,Original_Data
432_Sch_O_model_point_38,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.5830000000008,0.0011162303787597542,False
432_Sch_O_model_point_39,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.68300000000085,0.0011544048713850938,False
432_Sch_O_model_point_40,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.78300000000087,0.0011934713552148532,False
432_Sch_O_model_point_41,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.8830000000009,0.0012334303819525147,False
432_Sch_O_model_point_42,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.9830000000009,0.0012742816242369455,False
432_Sch_O_model_point_43,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.08300000000094,0.0013160238767489648,False
432_Sch_O_model_point_44,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.18300000000096,0.0013586550609807325,False
432_Sch_O_model_point_45,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.283000000001,0.0014021722336882182,False
432_Sch_O_model_point_46,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.383000000001,0.0014465715990199684,False
432_Sch_O_model_point_47,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.483000000001,0.001491848524287264,False
432_Sch_O_model_point_48,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.58300000000105,0.0015379975593130333,False
432_Sch_O_model_point_49,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.6830000000011,0.0015850124592698758,False
432_Sch_O_model_point_50,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.7830000000011,0.0016328862108901175,False
432_Sch_O_model_point_51,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.8830000000011,0.001681611061905801,False
432_Sch_O_model_point_52,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.98300000000114,0.0017311785535516848,False
432_Sch_O_model_point_53,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.08300000000116,0.0017815795559418294,False
432_Sch_O_model_point_54,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.1830000000012,0.0018328043061093446,False
432_Sch_O_model_point_55,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.2830000000012,0.0018848424484802844,False
432_Sch_O_model_point_56,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.38300000000123,0.001937683077536008,False
432_Sch_O_model_point_57,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.48300000000125,0.0019913147824051746,False
432_Sch_O_model_point_58,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.5830000000013,0.002045725693114339,False
432_Sch_O_model_point_59,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.6830000000013,0.0021009035282186558,False
432_Sch_O_model_point_60,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.7830000000013,0.002156835643527914,False
432_Sch_O_model_point_61,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.88300000000135,0.0022135090816405105,False
432_Sch_O_model_point_62,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.98300000000137,0.002270910621997972,False
432_Sch_O_model_point_63,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.0830000000014,0.0023290268311752173,False
432_Sch_O_model_point_64,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.1830000000014,0.0023878441131269246,False
432_Sch_O_model_point_65,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.28300000000144,0.0024473487591182897,False
432_Sch_O_model_point_66,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.38300000000146,0.002507526997078201,False
432_Sch_O_model_point_67,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.4830000000015,0.0025683650401251974,False
432_Sch_O_model_point_68,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.5830000000015,0.0026298491340304474,False
432_Sch_O_model_point_69,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.6830000000015,0.0026919656033973696,False
432_Sch_O_model_point_70,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.78300000000155,0.0027547008963551096,False
432_Sch_O_model_point_71,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.8830000000016,0.00281804162758035,False
432_Sch_O_model_point_72,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.9830000000016,0.0028819746194820497,False
432_Sch_O_model_point_73,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.0830000000016,0.0029464869414019272,False
432_Sch_O_model_point_74,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.18300000000164,0.0030115659467052224,False
432_Sch_O_model_point_75,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.28300000000166,0.0030771993076547043,False
432_Sch_O_model_point_76,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.3830000000017,0.0031433750479822496,False
432_Sch_O_model_point_77,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.4830000000017,0.003210081573091311,False
432_Sch_O_model_point_78,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.58300000000173,0.003277307697843011,False
432_Sch_O_model_point_79,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.68300000000175,0.0033450426718974586,False
432_Sch_O_model_point_80,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.7830000000018,0.0034132762025987557,False
432_Sch_O_model_point_81,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.8830000000018,0.0034819984754100937,False
432_Sch_O_model_point_82,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.9830000000018,0.003551200171919908,False
432_Sch_O_model_point_83,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.08300000000185,0.003620872485455069,False
432_Sch_O_model_point_84,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.18300000000187,0.003691007134350323,False
432_Sch_O_model_point_85,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.2830000000019,0.0037615963729352186,False
432_Sch_O_model_point_86,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.3830000000019,0.0038326330003100053,False
432_Sch_O_model_point_87,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.48300000000194,0.003904110366991687,False
432_Sch_O_model_point_88,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.58300000000196,0.003976022379519691,False
432_Sch_O_model_point_89,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.683000000002,0.004048363503116479,False
432_Sch_O_model_point_90,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.783000000002,0.004121128762504859,False
432_Sch_O_model_point_91,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.883000000002,0.00419431374098754,False
432_Sch_O_model_point_92,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.98300000000205,0.004267914577897632,False
432_Sch_O_model_point_93,Halomonas subglaciescola,schoolfield,Specific Growth Rate,-5.556043871365681,0.702347023665627,NA,2.9105368932168867,-2.320426917498515,295.583,290.083,299.883,0.0283130934726,NA,NA,0.9959757873730147,-339.96918749815865,-330.0207279866546,1,False,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.0830000000021,0.004341927964531007,False
